16	16	36.0
16	223896	30.0
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
16	-1	-3.4028234663852886e+38
351	351	36.0
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
351	-1	-3.4028234663852886e+38
545	438487	20.0
545	61630	20.0
545	545	16.0
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
545	-1	-3.4028234663852886e+38
554	554	6.25
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
554	-1	-3.4028234663852886e+38
1883	78523	30.0
1883	393581	25.0
1883	1883	25.0
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
1883	-1	-3.4028234663852886e+38
2292	2292	36.0
2292	358833	24.0
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
2292	-1	-3.4028234663852886e+38
