16	223896	1.0
16	16	1.0
16	89877	0.35764628648757935
16	136879	0.34485775232315063
16	146040	0.2941637337207794
16	323650	0.2621934115886688
16	448906	0.251225084066391
16	417525	0.24807411432266235
16	487406	0.24386002123355865
16	64895	0.2399560511112213
16	215876	0.23772010207176208
351	351	1.0000001192092896
351	352449	0.35536015033721924
351	69022	0.29345056414604187
351	216810	0.2836899161338806
351	409336	0.26135337352752686
351	422021	0.26129159331321716
351	439064	0.25905314087867737
351	458463	0.2590329051017761
351	365094	0.2557803988456726
351	336547	0.25417181849479675
351	376184	0.25002092123031616
545	438487	1.0000001192092896
545	61630	1.0000001192092896
545	51836	1.0
545	545	0.9999998807907104
545	378367	0.3434203565120697
545	234965	0.29663029313087463
545	225427	0.2919296324253082
545	413147	0.2683282494544983
545	479080	0.2632838487625122
545	419747	0.2568255364894867
545	116686	0.254598468542099
554	554	1.0
554	112571	0.35368281602859497
554	455601	0.3290111720561981
554	66939	0.31122952699661255
554	65318	0.30256110429763794
554	337761	0.3001093864440918
554	487212	0.29674291610717773
554	212847	0.2750296890735626
554	274680	0.2674635648727417
554	192994	0.26732128858566284
554	271475	0.2626577913761139
1555	1555	0.9999998807907104
1555	412643	0.9999998211860657
1555	154005	0.29435375332832336
1555	129661	0.2908908426761627
1555	76794	0.2764444649219513
1555	32776	0.27099284529685974
1555	369040	0.270586758852005
1555	50096	0.2670191526412964
1555	354487	0.25971871614456177
1555	213722	0.25759631395339966
1555	392519	0.2565375566482544
1883	78523	1.0000001192092896
1883	393581	0.9999999403953552
1883	1883	0.9999999403953552
1883	380266	0.28485748171806335
1883	200654	0.27805787324905396
1883	84306	0.278057724237442
1883	394742	0.2770334482192993
1883	45963	0.2636551558971405
1883	332142	0.2561519742012024
1883	368492	0.25232765078544617
1883	404630	0.2508399486541748
2292	358833	0.9999999403953552
2292	2292	0.9999996423721313
2292	340035	0.2776910662651062
2292	297154	0.2774348556995392
2292	438428	0.2678436040878296
2292	293828	0.26358675956726074
2292	248800	0.26156264543533325
2292	169815	0.254362016916275
2292	115310	0.2536059021949768
2292	202356	0.2536057233810425
2292	76425	0.25360536575317383
2611	2611	1.0
2611	125667	0.3211757242679596
2611	326382	0.30297377705574036
2611	389352	0.2860364019870758
2611	182537	0.26664993166923523
2611	136879	0.2569464147090912
2611	180867	0.2491074651479721
2611	456398	0.24028904736042023
2611	353548	0.23922526836395264
2611	407349	0.23822365701198578
2611	137249	0.2377716302871704
2674	397121	0.9999998807907104
2674	2674	0.9999998211860657
2674	83912	0.283525288105011
2674	472754	0.2655922770500183
2674	77043	0.2640288174152374
2674	226987	0.260996550321579
2674	453768	0.25268206000328064
2674	257097	0.25167039036750793
2674	422436	0.2515277564525604
2674	108223	0.2497749775648117
2674	454870	0.2497742474079132
2802	256156	0.9999998211860657
2802	68067	0.9999998211860657
2802	2802	0.9999998211860657
2802	304840	0.9999997615814209
2802	167696	0.9999997615814209
2802	300144	0.3380213975906372
2802	143403	0.33673882484436035
2802	475327	0.3363710045814514
2802	168122	0.3311711847782135
2802	487165	0.3289574682712555
2802	87665	0.32875749468803406
2828	2828	1.0000001192092896
2828	138711	0.36605459451675415
2828	29301	0.3660523295402527
2828	250332	0.35267215967178345
2828	46737	0.35165566205978394
2828	233002	0.31140071153640747
2828	140305	0.29498788714408875
2828	268002	0.2942521572113037
2828	82225	0.2800792157649994
2828	200323	0.2762739956378937
2828	89471	0.2751278579235077
3877	263925	1.0000004768371582
3877	64121	1.0000004768371582
3877	3877	1.0000004768371582
3877	194211	1.0000001192092896
3877	182539	1.0000001192092896
3877	507260	1.0000001192092896
3877	266839	1.0000001192092896
3877	26563	1.0000001192092896
3877	423767	1.0
3877	274264	1.0
3877	8801	1.0
4169	4169	0.9999998211860657
4169	469055	0.297141969203949
4169	101059	0.26542556285858154
4169	306164	0.264557808637619
4169	439719	0.2617744505405426
4169	385628	0.2610321044921875
4169	497038	0.25453776121139526
4169	250332	0.2496086061000824
4169	51645	0.2494882345199585
4169	114996	0.24833530187606812
4169	426915	0.2454424947500229
4381	4381	1.0000001192092896
4381	415205	0.3127507269382477
4381	232220	0.3005504906177521
4381	9359	0.28705352544784546
4381	211813	0.27446019649505615
4381	429636	0.26980897784233093
4381	396472	0.2698085606098175
4381	350243	0.2698085606098175
4381	139640	0.2692446708679199
4381	281303	0.2627657651901245
4381	265679	0.25837913155555725
4392	4392	0.9999998211860657
4392	448578	0.2885049879550934
4392	65967	0.2681827247142792
4392	397673	0.26690977811813354
4392	501793	0.2654936909675598
4392	146751	0.25853854417800903
4392	142649	0.24859265983104706
4392	428697	0.24829672276973724
4392	436321	0.24676945805549622
4392	489365	0.24113939702510834
4392	246563	0.23882314562797546
4471	395416	0.9999999403953552
4471	4471	0.9999998807907104
4471	91831	0.29486626386642456
4471	248342	0.28095853328704834
4471	308800	0.27432960271835327
4471	167375	0.2739604115486145
4471	116817	0.2739604115486145
4471	381830	0.25796106457710266
4471	241570	0.2535611391067505
4471	233201	0.252519428730011
4471	498381	0.2502409815788269
4517	243272	1.0000001192092896
4517	4517	1.0
4517	177335	0.3434375822544098
4517	190931	0.3267289698123932
4517	309380	0.3265296518802643
4517	467498	0.32652547955513
4517	232048	0.3265254497528076
4517	152275	0.3132920563220978
4517	472754	0.29059430956840515
4517	261969	0.278623104095459
4517	205915	0.26203227043151855
4572	4572	0.9999997615814209
4572	447872	0.30949434638023376
4572	396702	0.3091866672039032
4572	408368	0.2921369969844818
4572	231690	0.291413813829422
4572	268085	0.272285133600235
4572	89877	0.2639962136745453
4572	412929	0.2606939673423767
4572	357942	0.2604670524597168
4572	209824	0.2528269290924072
4572	229694	0.25226178765296936
4772	4772	1.000000238418579
4772	171875	0.3220936954021454
4772	288084	0.31842654943466187
4772	259076	0.310356467962265
4772	505319	0.30580055713653564
4772	461334	0.3007314205169678
4772	232574	0.2708328664302826
4772	190931	0.2684456706047058
4772	307879	0.2656252682209015
4772	306714	0.2601553201675415
4772	189422	0.25909891724586487
4954	247181	1.000000238418579
4954	338589	1.000000238418579
4954	185788	1.0000001192092896
4954	4954	1.0000001192092896
4954	393190	0.2902528643608093
4954	184063	0.28492599725723267
4954	276365	0.2614879012107849
4954	463687	0.2578349709510803
4954	130360	0.25006017088890076
4954	142667	0.24291010200977325
4954	82480	0.24217447638511658
5679	5679	0.9999999403953552
5679	188095	0.4895572066307068
5679	72546	0.4895572066307068
5679	59104	0.4895571172237396
5679	380073	0.4895566999912262
5679	123593	0.4895566999912262
5679	209441	0.4895566701889038
5679	466532	0.4895566403865814
5679	188946	0.48955661058425903
5679	335895	0.44020476937294006
5679	12681	0.44020476937294006
6058	6058	0.9999999403953552
6058	143403	0.6590748429298401
6058	84028	0.5182461738586426
6058	466532	0.3937762677669525
6058	380073	0.3937762677669525
6058	123593	0.3937762677669525
6058	209441	0.3937762379646301
6058	188946	0.3937762379646301
6058	188095	0.3937762379646301
6058	72546	0.3937762379646301
6058	59104	0.39377617835998535
6644	6644	1.0000001192092896
6644	430401	0.2987574338912964
6644	212847	0.29654785990715027
6644	259757	0.28172576427459717
6644	64606	0.26259762048721313
6644	246504	0.26215577125549316
6644	100552	0.25783178210258484
6644	10866	0.2575471103191376
6644	171875	0.2512897551059723
6644	432633	0.2509858310222626
6644	507202	0.2509858012199402
7811	272147	1.0000001192092896
7811	269366	1.0000001192092896
7811	7811	1.0000001192092896
7811	362013	1.0000001192092896
